article_id,product_code,prod_name,product_type_name,detail_desc
0868597008,0868597,MILAD fleece,Jacket,"Jacket in soft fleece made partly from recycled polyester designed to be worn as a thermal mid layer. Stand-up collar, zip down the front with a chin guard, and long raglan sleeves. Narrow elasticated trim at the cuffs and hem. Slightly longer at the back. Unlined."
0868597012,0868597,MILAD fleece,Jacket,"Jacket in soft fleece made partly from recycled polyester designed to be worn as a thermal mid layer. Stand-up collar, zip down the front with a chin guard, and long raglan sleeves. Narrow elasticated trim at the cuffs and hem. Slightly longer at the back. Unlined."
0868597015,0868597,MILAD fleece,Jacket,"Jacket in soft fleece made partly from recycled polyester designed to be worn as a thermal mid layer. Stand-up collar, zip down the front with a chin guard, and long raglan sleeves. Narrow elasticated trim at the cuffs and hem. Slightly longer at the back. Unlined."
0868600001,0868600,BARRY pile,Jacket,"Lightweight jacket in soft faux shearling with fine details. Double-layered hood, front pockets and a zip down the front with a chin guard. Unlined."
0868600002,0868600,BARRY pile,Jacket,"Lightweight jacket in soft faux shearling with fine details. Double-layered hood, front pockets and a zip down the front with a chin guard. Unlined."
0868629001,0868629,Bailey,Cardigan,"Boxy-style cardigan in a soft rib knit with a V-neck, large buttons down the front, low dropped shoulders and long sleeves."
0868629002,0868629,Bailey,Cardigan,"Boxy-style cardigan in a soft rib knit with a V-neck, large buttons down the front, low dropped shoulders and long sleeves."
0868629003,0868629,Bailey,Cardigan,"Boxy-style cardigan in a soft rib knit with a V-neck, large buttons down the front, low dropped shoulders and long sleeves."
0868638001,0868638,Westwood HW mom denim,Trousers,"5-pocket, ankle-length jeans in washed denim. Slightly looser fit with an extra-high waist, zip fly and button and straight legs with vertical seams at the back."
0868638002,0868638,Westwood HW mom denim,Trousers,"5-pocket, ankle-length jeans in washed denim. Slightly looser fit with an extra-high waist, zip fly and button and straight legs with vertical seams at the back."
0868638003,0868638,Westwood HW mom denim,Trousers,"5-pocket, ankle-length jeans in washed denim. Slightly looser fit with an extra-high waist, zip fly and button and straight legs with vertical seams at the back."
0868641001,0868641,Alisa,Sweater,"Slightly longer jumper knitted in tape yarn with a slight sheen. V-neck, low dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0868641002,0868641,Alisa,Sweater,"Slightly longer jumper knitted in tape yarn with a slight sheen. V-neck, low dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0868642001,0868642,Alisa skirt,Skirt,"Calf-length skirt knitted in band yarn with a slight sheen. High waist with a wide, elasticated waistband, a wide, ribbed hem, and a slit in one side. Short jersey underskirt."
0868654001,0868654,Tiki yoga socks,Socks,Yoga socks with crossover elastic straps at the top and anti-slip protectors on the soles.
0868654002,0868654,Tiki yoga socks,Socks,Yoga socks with crossover elastic straps at the top and anti-slip protectors on the soles.
0868661001,0868661,H-band Helena.,Hair/alice band,Elastic hairband decorated with fabric flowers and a butterfly.
0868672001,0868672,Bonita Dress,Dress,"Calf-length, sleeveless dress in a crinkled viscose weave with smocking over the bust, adjustable shoulder straps and decorative buttons down the front. Unlined."
0868672002,0868672,Bonita Dress,Dress,"Calf-length, sleeveless dress in a crinkled viscose weave with smocking over the bust, adjustable shoulder straps and decorative buttons down the front. Unlined."
0868676001,0868676,Trento,Jacket,"Slightly longer puffer jacket in woven fabric with a detachable hood lined with faux shearling. Zip and wind flap with press-studs down the front and a chin guard at the top. Patch front pockets with a flap and press-stud, and covered elastication at the cuffs. Recycled polyester lining and padding."
0868678001,0868678,Baustelle Fringe Tank,Vest top,"Vest top in a loose knit with a deep V-neck, low cut back and fringes at the hem. Unlined."
0868680001,0868680,Tina creasing tank,Vest top,Fitted top in ribbed cotton jersey with narrow shoulder straps and a V-neck with gathered elastication at the front for a gently draped effect.
0868680002,0868680,Tina creasing tank,Vest top,Fitted top in ribbed cotton jersey with narrow shoulder straps and a V-neck with gathered elastication at the front for a gently draped effect.
0868680003,0868680,Tina creasing tank,Vest top,Fitted top in ribbed cotton jersey with narrow shoulder straps and a V-neck with gathered elastication at the front for a gently draped effect.
0868680004,0868680,Tina creasing tank,Vest top,Fitted top in ribbed cotton jersey with narrow shoulder straps and a V-neck with gathered elastication at the front for a gently draped effect.
0868680006,0868680,Tina creasing tank,Vest top,Fitted top in ribbed cotton jersey with narrow shoulder straps and a V-neck with gathered elastication at the front for a gently draped effect.
0868680007,0868680,Tina creasing tank,Vest top,Fitted top in ribbed cotton jersey with narrow shoulder straps and a V-neck with gathered elastication at the front for a gently draped effect.
0868688002,0868688,Venice Lace Tank,Vest top,Vest top in ribbed jersey with decorative lace around the neckline and armholes.
0868688004,0868688,Venice Lace Tank,Vest top,Vest top in ribbed jersey with decorative lace around the neckline and armholes.
0868691001,0868691,VESPER running tight conscious,Leggings/Tights,"Ankle-length running tights in fast-drying functional fabric with reflective details. High waist with wide, covered elastication and a drawstring, as well as a zipped key pocket at the back. Legs with a zip at the hems. The polyester content of the tights is recycled."
0868692001,0868692,Toulon Frill Tank,Vest top,"Cropped top in a fine waffle knit with narrow shoulder straps, a gentle V-neck, decorative buttons and gathers at the top, and an overlocked hem."
0868692002,0868692,Toulon Frill Tank,Vest top,"Cropped top in a fine waffle knit with narrow shoulder straps, a gentle V-neck, decorative buttons and gathers at the top, and an overlocked hem."
0868734001,0868734,Grad Lula Offshoulder,Dress,"Short, off-the-shoulder dress in an airy, plumeti weave with elastication and a small frill trim at the top. Long sleeves with elastication at the cuffs, an elasticated seam at the waist and a flounce at the hem. Partly lined."
0868734002,0868734,Grad Lula Offshoulder,Dress,"Short, off-the-shoulder dress in an airy, plumeti weave with elastication and a small frill trim at the top. Long sleeves with elastication at the cuffs, an elasticated seam at the waist and a flounce at the hem. Partly lined."
0868741001,0868741,Liza Bandeau Micro 2pk,Bra,Strapless bandeau bras in microfibre with a jersey-lined front section that gives the bust a natural shape and light support. No fasteners.
0868747001,0868747,Neveah Dress,Dress,"Calf-length, A-line dress in a crêpe weave with an opening and button at the back of the neck. Short puff sleeves with narrow elastication at the hems, and gathered seams at the waist and hips for added width and soft draping. Jersey lining."
0868747002,0868747,Neveah Dress,Dress,"Calf-length, A-line dress in a crêpe weave with an opening and button at the back of the neck. Short puff sleeves with narrow elastication at the hems, and gathered seams at the waist and hips for added width and soft draping. Jersey lining."
0868751001,0868751,OP Brazilian 4pk,Underwear bottom,"Brazilian briefs in microfibre with laser-cut edges. Low waist, lined gusset and a high cut at the back."
0868751002,0868751,OP Brazilian 4pk,Underwear bottom,"Brazilian briefs in microfibre with laser-cut edges. Low waist, lined gusset and a high cut at the back."
0868762002,0868762,Cilantro Dress_,Dress,"Short dress in woven fabric with an opening and covered button at the back of the neck, short, wide sleeves and detachable tie belt at the waist. Unlined."
0868762003,0868762,Cilantro Dress_,Dress,"Short dress in woven fabric with an opening and covered button at the back of the neck, short, wide sleeves and detachable tie belt at the waist. Unlined."
0868762004,0868762,Cilantro Dress_,Dress,"Short dress in woven fabric with an opening and covered button at the back of the neck, short, wide sleeves and detachable tie belt at the waist. Unlined."
0868775001,0868775,Func. Shower rainproof jkt,Jacket,"Rain jacket in wind- and waterproof functional fabric with closed seams. Fleece-lined stand-up collar, a detachable hood, press-studs down the front and flap front pockets with a press-stud. Unlined. The jacket has a water-repellent coating without fluorocarbons."
0868775002,0868775,Func. Shower rainproof jkt,Jacket,"Rain jacket in wind- and waterproof functional fabric with closed seams. Fleece-lined stand-up collar, a detachable hood, press-studs down the front and flap front pockets with a press-stud. Unlined. The jacket has a water-repellent coating without fluorocarbons."
0868780002,0868780,Cannes Bonded Bralette,Bra,"Sports bralette in fast-drying functional fabric with folded, glued edges. Wide shoulder straps that cross at the back and lined cups with removable inserts that shape the bust. High support, designed for use during high-intensity training. Some of the polyester content of the bra is recycled."
0868780003,0868780,Cannes Bonded Bralette,Bra,"Sports bralette in fast-drying functional fabric with folded, glued edges. Wide shoulder straps that cross at the back and lined cups with removable inserts that shape the bust. High support, designed for use during high-intensity training. Some of the polyester content of the bra is recycled."
0868792004,0868792,Wendelle swimsuit,Swimsuit,"Fully lined swimsuit with a deep V-neck front and back and a billowing, flounced trim at the top."
0868800001,0868800,Cheapy,Jacket,"Lightly padded puffer jacket in a quilted weave made from recycled polyester. Detachable hood with concealed press-studs, a zip down the front with a chin guard, and discreet pockets in the side seams. Narrow elastication around the hood and cuffs. Lined."
0868800004,0868800,Cheapy,Jacket,"Lightly padded puffer jacket in a quilted weave made from recycled polyester. Detachable hood with concealed press-studs, a zip down the front with a chin guard, and discreet pockets in the side seams. Narrow elastication around the hood and cuffs. Lined."
0868800005,0868800,Cheapy,Jacket,"Lightly padded puffer jacket in a quilted weave made from recycled polyester. Detachable hood with concealed press-studs, a zip down the front with a chin guard, and discreet pockets in the side seams. Narrow elastication around the hood and cuffs. Lined."
0868800006,0868800,Cheapy,Jacket,"Lightly padded puffer jacket in a quilted weave made from recycled polyester. Detachable hood with concealed press-studs, a zip down the front with a chin guard, and discreet pockets in the side seams. Narrow elastication around the hood and cuffs. Lined."
0868805001,0868805,SHORTS KIWI,Shorts,"5-pocket shorts in washed, stretch cotton denim with an adjustable, elasticated waist, zip fly and button and raw-edge, frayed hems."
0868805002,0868805,SHORTS KIWI,Shorts,"5-pocket shorts in washed, stretch cotton denim with an adjustable, elasticated waist, zip fly and button and raw-edge, frayed hems."
0868810001,0868810,Func. SOL softshell,Jacket,"Softshell jacket in windproof, water-repellent functional fabric with folded seams and reflective details. Detachable, fleece-lined hood, a high collar and a zip down the front with a chin guard. Raglan sleeves with narrow elastication at the cuffs and zipped side pockets. Rounded and longer at the back. Brushed thermal inside made from recycled polyester. The jacket has a water-repellent coating without fluorocarbons."
